provider,game_name,Game Tag,Game Sub Type,sub_category,casinoGameId,game_id,description,logo_round,logo_square,banner
Ncasino,TrumpCard,RNG,Slot,Slot,jdb_trumpcard,5405,0,,,
Ncasino,Winning Mask,RNG,Slot,Slot,jdb_winning_mask,5406,0,,,
Ncasino,Winning Mask II,RNG,Slot,Slot,jdb_winning_mask_ii,5407,0,,,
Ncasino,Wonder Elephant,RNG,Slot,Slot,jdb_wonder_elephant,5408,0,,,
Ncasino,Wukong,RNG,Slot,Slot,jdb_wukong,5409,0,,,
Ncasino,XiYangYang,RNG,Slot,Slot,jdb_xiyangyang,5410,0,,,
Darwin,Blackjack  7 SP,RNG,Virtual,Blackjack,BE7SP,5411,0,,,
Darwin,Blackjack  7 VIP,RNG,Virtual,Blackjack,BE7SPVIP,5412,0,,,
Darwin,Baccarat,RNG,Virtual,Baccarat,BAE,5413,0,,,
Darwin,Baccarat  VIP,RNG,Virtual,Baccarat,BAEVIP,5414,0,,,
Darwin,Baccarat  Pairs,RNG,Virtual,Baccarat,BAEPAIRS,5415,0,,,
Darwin,Baccarat  Pairs VIP,RNG,Virtual,Baccarat,BAEPAIRSVIP,5416,0,,,
Darwin,The Blackjack,RNG,Virtual,Blackjack,THEBJ,5417,0,,,
Darwin,The Blackjack VIP,RNG,Virtual,Blackjack,THEBJVIP,5418,0,,,
Darwin,Roulette,RNG,Virtual,Roulette,ROL,5419,0,,,
Darwin,Roulette  VIP,RNG,Virtual,Roulette,ROLVIP,5420,0,,,
Darwin,Dragon Tiger,RNG,Virtual,Dragon Tiger,DTEVO,5421,0,,,
Darwin,Dragon Tiger  VIP,RNG,Virtual,Dragon Tiger,DTEVOVIP,5422,0,,,
Darwin,Banca Francesa,RNG,Slot,Table Game,BF1,5423,0,,,
Darwin,Banca Francesa  VIP,RNG,Slot,Table Game,BF1VIP,5424,0,,,
Darwin,High Low Dice,RNG,Slot,High Low,HL,5425,0,,,
Darwin,High Low Dice  VIP,RNG,Slot,High Low,HLVIP,5426,0,,,
Darwin,Hot Bingo,RNG,Slot,Bingo,HOTEVOBINGO,5427,0,,,
Darwin,Frost Bingo,RNG,Slot,Bingo,HEICEBINGO,5428,0,,,
Darwin,Blossom Bingo,RNG,Slot,Bingo,BLOSBINGO,5429,0,,,
Darwin,Thunder Bingo,RNG,Slot,Bingo,THUEVOBINGO,5430,0,,,
Darwin,Hot Bingo Express,RNG,Slot,Bingo,HOTEVOBINGOEXP,5431,0,,,
Darwin,Frost Bingo Express,RNG,Slot,Bingo,HEICEBINGOEXP,5432,0,,,
Darwin,Blossom Bingo Express,RNG,Slot,Bingo,BLOSBINGOEXP,5433,0,,,
Darwin,Thunder Bingo Express,RNG,Slot,Bingo,THUEVOBINGOEXP,5434,0,,,
Darwin,Light of Horus,RNG,Slot,Slot,LORUS,5435,0,,,
Darwin,Light of Horus Dice,RNG,Slot,Slot,LORUSDICE,5436,0,,,
Darwin,Judgement of Anubis,RNG,Slot,Slot,JANUBIS,5437,0,,,
Darwin,Judgment of Anubis Dice,RNG,Slot,Slot,JANUBISDICE,5438,0,,,
Darwin,Val's Haunted House,RNG,Slot,Slot,VALHH,5439,0,,,
Darwin,Val's Haunted House Dice,RNG,Slot,Slot,VALHHDICE,5440,0,,,
Darwin,Val's Haunted Party,RNG,Slot,Slot,VALHP,5441,0,,,
Darwin,Val's Haunted Party Dice,RNG,Slot,Slot,VALHPDICE,5442,0,,,
Darwin,Dragon Bingo,RNG,Slot,Bingo,DRGNBINGO,5443,0,,,
Darwin,Tiger Bingo,RNG,Slot,Bingo,TGRBINGO,5444,0,,,
Darwin,Dragon Express,RNG,Slot,Bingo,DRGNBINGOEXP,5445,0,,,
Darwin,Rocket Adventure Express,RNG,Slot,Bingo,ROADVBINGOEXP,5446,0,,,
Darwin,Judgement of Anubis Express,RNG,Slot,Bingo,JOABINGOEXP,5447,0,,,
Darwin,Light of Horus Express,RNG,Slot,Bingo,LOHBINGOEXP,5448,0,,,
Darwin,Tiger Express,RNG,Slot,Bingo,TGRBINGOEXP,5449,0,,,
Darwin,Crash Rising,RNG,Slot,Crash Games,CRAE,5450,0,,,
Darwin,Crash Single,RNG,Slot,Crash Games,CRAESP,5451,0,,,
Darwin,Mine Crash,RNG,Slot,Crash Games,MINECRASH,5452,0,,,
Darwin,Luva Melhor do Mundo,RNG,Slot,Instant Win,LUVAMM,5453,0,,,
Darwin,Luva SuperGol,RNG,Slot,Crash Games,LUVASGSP,5454,0,,,
Darwin,Luva SuperGol Champions Edition,RNG,Slot,Crash Games,LUVASG,5455,0,,,
Darwin,Wasabi Whiskers: All you can Eat,RNG,Slot,Crash Games,WWAYCE,5456,0,,,
Darwin,Circuit Masters,RNG,Slot,Crash Games,CMCRASH,5457,0,,,
Darwin,Luva Power Basket,RNG,Slot,Instant Win,LUVAPB,5458,0,,,
Darwin,Rocket Adventure Bingo,RNG,Slot,Bingo,ROADVBINGO,5459,0,,,
Darwin,Judgement of Anubis Bingo,RNG,Slot,Bingo,JOABINGO,5460,0,,,
Darwin,Light of Horus Bingo,RNG,Slot,Bingo,LOHBINGO,5461,0,,,
Darwin,Super Mine Bros.,RNG,Slot,Instant Win,SMBMINES,5462,0,,,
Darwin,Brasil Goool!!!,RNG,Slot,Instant Win,BPNLTY,5463,0,,,
Darwin,Mines Luva,RNG,Slot,Instant Win,LUMCMINES,5464,0,,,
Darwin,Pokerjack,RNG,Slot,Blackjack,PKRBJ,5465,0,,,
Darwin,Penalty,RNG,Slot,Instant Win,PENORIG,5466,0,,,
Darwin,Mines,RNG,Slot,Instant Win,MINESORIG,5467,0,,,
Darwin,Crash,RNG,Slot,Crash Games,CRASHORIG,5468,0,,,
Darwin,Double Basketball,RNG,Slot,Instant Win,RPBD,5469,0,,,
Darwin,Double Goal,RNG,Slot,Instant Win,RPGD,5470,0,,,
Darwin,Neon Blackjack,RNG,Virtual,Blackjack,BE7NEO,5471,0,,,
Darwin,Neon Roulette,RNG,Virtual,Roulette,ROLNEO,5472,0,,,
Darwin,Neon Plinko,RNG,Slot,Instant Win,PLKNEO,5473,0,,,
Darwin,Colors,RNG,Slot,Instant Win,CLRS,5474,0,,,
Darwin,Penalty Crash,RNG,Slot,Instant Win,PENCRASH,5475,0,,,
Darwin,Charles Raider & The Book of Origins,RNG,Slot,Slot,BKORG,5476,0,,,
Darwin,Charles Raider & The Book of Origins Dice,RNG,Slot,Slot,BKORGDICE,5477,0,,,
Darwin,Boxing Main Event,RNG,Slot,Instant Win,BOXMNEVT,5478,0,,,
Darwin,Charles Raider & The Temple Escape,RNG,Slot,Instant Win,CRTESCP,5479,0,,,
Darwin,Charles Raider & The Sands of Fate,RNG,Slot,Instant Win,CRSNDSFT,5480,0,,,
Darwin,Lana Cross in the Pharaoh’s Shadow,RNG,Slot,Slot,LCPHSHDW,5481,0,,,
Darwin,Lana Cross in the Pharaoh’s Shadow Dice,RNG,Slot,Slot,LCPHSHDWDICE,5482,0,,,
